customer_id,type_of_client,education,marital_status,race,relationship_in_household,Quantity,Revenue,1st_qtr_qty,2nd_qtr_qty,3rd_qtr_qty,4th_qtr_qty,1st_qtr_rev,2nd_qtr_rev,3rd_qtr_rev,4th_qtr_rev,type_of_sale,duration_visit_month,frequency_of_visit_day,occupation_type,Country,employment_type
2845003458,NULL,Some-college,Married-civ-spouse,Asian-Pac-Islander,Husband,190,644.13,0,190,0,0,0.00,644.13,0.00,0.00,No,2,54,Adm-clerical,Vietnam,State-gov
2845038115,NULL,10th,Married-civ-spouse,Black,Husband,117,717.05,24,62,0,31,151.60,340.10,0.00,225.35,No,10,52,Machine-op-inspct,United-States,Private
2845745571,Wholesaler,HS-grad,Married-civ-spouse,White,Husband,113,409.60,58,0,55,0,223.38,0.00,186.22,0.00,No,5,53,Craft-repair,United-States,Private
2846196641,NULL,11th,Never-married,White,Own-child,1788,3020.15,239,243,811,495,652.23,586.73,751.46,1029.73,No,10,539,Craft-repair,United-States,Private
2846827613,NULL,HS-grad,Married-civ-spouse,White,Husband,84,182.52,0,0,0,84,0.00,0.00,0.00,182.52,No,0,24,Craft-repair,United-States,Private
2847248672,NULL,HS-grad,Married-civ-spouse,White,Husband,28,67.98,0,0,0,28,0.00,0.00,0.00,67.98,No,0,10,Sales,United-States,Private
2847317485,NULL,HS-grad,Divorced,White,Unmarried,334,569.83,0,126,208,0,0.00,206.97,362.86,0.00,No,2,62,Adm-clerical,United-States,Local-gov
2848876273,NULL,Bachelors,Divorced,White,Unmarried,94,189.28,0,0,0,94,0.00,0.00,0.00,189.28,No,0,49,Sales,United-States,Private
2849336894,NULL,HS-grad,Widowed,White,Not-in-family,112,682.12,0,43,35,34,0.00,236.11,184.43,261.58,No,5,40,Sales,United-States,Private
2849997323,NULL,HS-grad,Married-civ-spouse,Black,Husband,100,487.34,-4,0,48,56,-40.80,0.00,217.54,310.60,No,9,38,Machine-op-inspct,United-States,Local-gov
2851123662,NULL,HS-grad,Never-married,White,Not-in-family,107,236.93,0,0,0,107,0.00,0.00,0.00,236.93,No,0,28,Transport-moving,United-States,Private
2852539633,Wholesaler,11th,Never-married,White,Own-child,86,422.84,0,2,56,28,0.00,5.90,340.90,76.04,No,5,27,Priv-house-serv,United-States,Private
2854650001,NULL,Bachelors,Never-married,White,Not-in-family,336,712.73,62,0,109,165,205.80,0.00,281.76,225.17,No,10,71,Adm-clerical,United-States,Federal-gov
2855787994,Wholesaler,HS-grad,Married-civ-spouse,White,Husband,70,159.98,0,0,16,54,0.00,0.00,40.38,119.60,No,3,28,Machine-op-inspct,United-States,Private
2857512021,Wholesaler,12th,Married-civ-spouse,White,Husband,1698,4712.17,301,419,235,743,936.81,1004.50,640.09,2130.77,No,11,418,Transport-moving,United-States,Private
2858017416,NULL,HS-grad,Married-civ-spouse,White,Husband,149,534.57,0,71,78,0,0.00,215.07,319.50,0.00,No,2,52,Exec-managerial,United-States,Private
2858379153,NULL,Some-college,Married-civ-spouse,White,Wife,29,52.95,0,0,0,29,0.00,0.00,0.00,52.95,No,0,5,Adm-clerical,United-States,Self-emp-inc
2858471291,NULL,HS-grad,Never-married,White,Unmarried,275,652.50,0,176,99,0,0.00,406.32,246.18,0.00,No,4,103,Other-service,United-States,Self-emp-not-inc
2858628546,NULL,HS-grad,Divorced,White,Not-in-family,14,47.18,0,0,14,0,0.00,0.00,47.18,0.00,No,0,16,Craft-repair,United-States,Private
2859370817,NULL,HS-grad,Separated,White,Unmarried,44,181.80,0,0,44,0,0.00,0.00,181.80,0.00,No,1,22,Other-service,United-States,Private
2859393514,NULL,HS-grad,Divorced,White,Unmarried,38,121.74,0,0,38,0,0.00,0.00,121.74,0.00,No,0,27,Craft-repair,United-States,Private
2860376726,Personal,Bachelors,Divorced,White,Not-in-family,15,19.08,0,0,0,15,0.00,0.00,0.00,19.08,No,0,7,Adm-clerical,United-States,Private
2860781185,NULL,Some-college,Divorced,White,Unmarried,107,428.15,107,0,0,0,428.15,0.00,0.00,0.00,No,0,38,Sales,United-States,Private
2860897016,NULL,Doctorate,Never-married,White,Not-in-family,236,762.93,0,238,-2,0,0.00,768.83,-5.90,0.00,No,5,76,Prof-specialty,United-States,Self-emp-inc
2860929415,Wholesaler,HS-grad,Never-married,White,Own-child,68,82.26,50,0,0,18,52.02,0.00,0.00,30.24,No,11,19,Sales,United-States,Private
2864016131,NULL,Some-college,Divorced,Black,Not-in-family,88,158.40,88,0,0,0,158.40,0.00,0.00,0.00,No,0,22,Adm-clerical,United-States,Local-gov
2866254973,Wholesaler,HS-grad,Never-married,White,Not-in-family,94,352.05,42,0,0,52,159.90,0.00,0.00,192.15,No,11,26,Craft-repair,United-States,Private
2867557502,NULL,Assoc-voc,Married-civ-spouse,White,Husband,116,99.52,0,120,-4,0,0.00,102.52,-3.00,0.00,No,3,8,Craft-repair,United-States,Private
2868023116,NULL,HS-grad,Married-AF-spouse,White,Own-child,135,86.42,0,135,0,0,0.00,86.42,0.00,0.00,No,0,10,Adm-clerical,United-States,State-gov
2868328947,Wholesaler,Some-college,Never-married,White,Own-child,166,456.15,0,33,0,133,0.00,124.45,0.00,331.70,No,6,28,Prof-specialty,United-States,State-gov
2869427630,Wholesaler,HS-grad,Never-married,White,Unmarried,506,1566.95,120,0,265,121,311.09,0.00,911.61,344.25,No,10,167,Adm-clerical,United-States,Private
2871555497,NULL,HS-grad,Married-civ-spouse,White,Husband,885,494.20,143,303,439,0,-3.30,225.65,271.85,0.00,No,7,14,Craft-repair,United-States,Private
2871737113,Personal,12th,Never-married,White,Not-in-family,52,361.10,3,31,0,18,46.05,203.15,0.00,111.90,No,7,15,Sales,United-States,Private
2873221570,Wholesaler,Assoc-acdm,Divorced,White,Not-in-family,497,959.85,206,24,0,267,356.88,134.20,0.00,468.77,No,9,165,Other-service,United-States,State-gov
2873329710,NULL,HS-grad,Married-civ-spouse,White,Husband,251,1237.02,0,0,0,251,0.00,0.00,0.00,1237.02,No,0,73,Adm-clerical,United-States,Private
2873532671,NULL,Assoc-acdm,Married-civ-spouse,White,Husband,263,849.67,0,48,215,0,0.00,206.40,643.27,0.00,No,4,47,Craft-repair,United-States,Private
2875371507,NULL,Some-college,Divorced,White,Not-in-family,171,165.93,0,171,0,0,0.00,165.93,0.00,0.00,No,0,21,Exec-managerial,United-States,Local-gov
2876021143,Wholesaler,HS-grad,Married-civ-spouse,White,Wife,726,1906.17,120,173,221,212,288.91,405.69,483.07,728.50,No,11,214,Other-service,United-States,State-gov
2876626845,NULL,HS-grad,Married-civ-spouse,White,Husband,30,6.35,38,0,0,-8,53.95,0.00,0.00,-47.60,No,10,22,Craft-repair,United-States,Private
2877073564,NULL,Assoc-acdm,Never-married,White,Not-in-family,731,1320.91,0,0,322,409,0.00,0.00,570.22,750.69,No,3,483,Prof-specialty,United-States,Local-gov
2877843947,NULL,HS-grad,Never-married,White,Not-in-family,378,885.30,0,178,200,0,0.00,397.82,487.48,0.00,No,4,160,Craft-repair,United-States,Private
2877985471,NULL,HS-grad,Never-married,White,Own-child,468,1173.66,121,63,208,76,377.34,158.15,496.55,141.62,No,10,147,Craft-repair,United-States,Private
2879026368,NULL,Some-college,Never-married,White,Other-relative,363,813.43,102,0,0,261,213.95,0.00,0.00,599.48,No,10,164,Other-service,United-States,Private
2880208789,Personal,HS-grad,Married-civ-spouse,White,Husband,60,223.08,0,0,0,60,0.00,0.00,0.00,223.08,No,1,42,Handlers-cleaners,United-States,Private
2881067744,Wholesaler,Bachelors,Married-civ-spouse,White,Wife,75,92.86,0,0,0,75,0.00,0.00,0.00,92.86,No,0,16,Other-service,United-States,Private
2881281158,NULL,Masters,Married-civ-spouse,White,Wife,418,1040.36,150,71,197,0,347.38,206.25,486.73,0.00,No,8,128,Prof-specialty,United-States,Local-gov
2882883576,NULL,Some-college,Widowed,Black,Unmarried,67,106.12,0,45,22,0,0.00,66.66,39.46,0.00,No,4,28,Adm-clerical,United-States,Private
2884792230,NULL,Assoc-acdm,Married-civ-spouse,Black,Husband,378,455.89,0,0,378,0,0.00,0.00,455.89,0.00,No,0,28,Prof-specialty,United-States,Private
2886451601,NULL,Some-college,Never-married,White,Not-in-family,87,362.48,0,87,0,0,0.00,362.48,0.00,0.00,No,0,26,Transport-moving,United-States,Private
2887029438,NULL,Bachelors,Married-civ-spouse,White,Husband,33,52.25,0,0,33,0,0.00,0.00,52.25,0.00,No,0,6,Prof-specialty,United-States,Private
2889487998,NULL,Bachelors,Divorced,White,Unmarried,90,248.89,0,0,90,0,0.00,0.00,248.89,0.00,No,0,31,Sales,United-States,Private
2891070412,Wholesaler,HS-grad,Married-civ-spouse,White,Own-child,72,256.26,13,0,0,59,56.35,0.00,0.00,199.91,No,7,19,Protective-serv,United-States,Private
2891609780,Wholesaler,9th,Married-civ-spouse,White,Husband,106,221.17,0,0,47,59,0.00,0.00,21.65,199.52,No,2,43,Craft-repair,United-States,Private
2892939871,Wholesaler,Some-college,Married-civ-spouse,White,Husband,2360,5302.45,541,487,373,959,14.67,1549.42,636.80,3101.56,No,11,212,Sales,United-States,Private
2893611000,Wholesaler,HS-grad,Married-civ-spouse,White,Husband,485,963.62,0,72,206,207,0.00,159.12,447.09,357.41,No,7,177,Farming-fishing,United-States,Private
2894113777,NULL,HS-grad,Divorced,White,Not-in-family,222,512.81,0,149,0,73,0.00,299.74,0.00,213.07,No,7,85,Handlers-cleaners,United-States,Private
2895059643,Wholesaler,5th-6th,Married-civ-spouse,White,Husband,557,1471.08,178,144,235,0,530.20,379.18,561.70,0.00,No,6,146,Other-service,Mexico,Private
2899972556,NULL,HS-grad,Married-civ-spouse,White,Husband,19,52.45,19,0,0,0,52.45,0.00,0.00,0.00,No,0,8,Machine-op-inspct,United-States,Private
2900878804,NULL,Some-college,Never-married,White,Not-in-family,13975,28266.13,1018,2533,4601,5823,2472.11,5140.85,9150.62,11502.55,No,11,6618,Sales,United-States,Private
2901080716,NULL,Bachelors,Married-civ-spouse,White,Husband,-2,-9.90,0,0,0,-2,0.00,0.00,0.00,-9.90,return,0,1,Sales,United-States,Private
2901332274,Wholesaler,Bachelors,Never-married,White,Not-in-family,1976,5305.86,337,648,378,613,827.04,2015.16,1018.28,1445.38,No,9,444,Exec-managerial,United-States,Private
2901949975,NULL,Some-college,Married-civ-spouse,White,Husband,8,22.42,0,0,8,0,0.00,0.00,22.42,0.00,No,0,2,Prof-specialty,United-States,Private
2902552067,NULL,Bachelors,Married-civ-spouse,White,Other-relative,79,441.05,0,0,79,0,0.00,0.00,441.05,0.00,No,1,20,Prof-specialty,United-States,State-gov
2904305273,NULL,5th-6th,Married-civ-spouse,White,Husband,68,188.60,0,38,0,30,0.00,51.70,0.00,136.90,No,5,76,Transport-moving,Mexico,Private
2904710851,NULL,HS-grad,Married-civ-spouse,White,Husband,1,2.95,0,0,0,1,0.00,0.00,0.00,2.95,No,0,1,Sales,United-States,Private
2905068087,Wholesaler,Some-college,Married-civ-spouse,White,Wife,1959,4968.09,266,196,730,767,546.07,752.01,1545.34,2124.67,No,11,399,Adm-clerical,United-States,Private
2906820610,Wholesaler,Masters,Married-civ-spouse,White,Husband,1325,6218.09,328,304,349,344,1493.25,1190.11,1645.54,1889.19,No,9,281,Tech-support,United-States,Private
2907021113,Wholesaler,Some-college,Divorced,White,Unmarried,995,2463.27,255,252,112,376,707.92,741.48,177.16,836.71,No,8,378,Adm-clerical,United-States,Private
2907348069,NULL,Some-college,Never-married,White,Not-in-family,143,590.89,0,0,143,0,0.00,0.00,590.89,0.00,No,0,10,Sales,United-States,Private
2909742693,NULL,HS-grad,Divorced,White,Not-in-family,422,1143.60,0,160,137,125,0.00,415.56,421.83,306.21,No,7,80,Transport-moving,United-States,Self-emp-not-inc
2915761181,Wholesaler,Prof-school,Married-civ-spouse,Amer-Indian-Eskimo,Husband,41,231.89,0,0,0,41,0.00,0.00,0.00,231.89,No,1,17,Prof-specialty,United-States,Self-emp-not-inc
2917435597,NULL,Bachelors,Married-civ-spouse,White,Husband,333,951.40,46,87,196,4,208.55,261.25,473.20,8.40,No,9,49,Exec-managerial,United-States,Self-emp-inc
2918316043,NULL,Bachelors,Married-civ-spouse,White,Husband,209,586.26,35,87,0,87,75.47,295.94,0.00,214.85,No,11,52,Exec-managerial,United-States,Private
2919447696,NULL,Bachelors,Never-married,White,Own-child,32,88.17,32,0,0,0,88.17,0.00,0.00,0.00,No,0,11,Adm-clerical,United-States,Private
2919717452,Wholesaler,10th,Married-civ-spouse,White,Own-child,1120,3344.00,251,195,183,491,615.82,703.29,613.28,1411.61,No,9,366,Other-service,United-States,Private
2922193725,NULL,HS-grad,Married-civ-spouse,White,Husband,1,5.95,1,0,0,0,5.95,0.00,0.00,0.00,No,0,1,Exec-managerial,United-States,Self-emp-not-inc
2922262910,Wholesaler,HS-grad,Never-married,White,Own-child,210,185.65,0,0,0,210,0.00,0.00,0.00,185.65,No,0,8,Sales,United-States,Private
2922936495,Wholesaler,Masters,Married-civ-spouse,White,Husband,10944,20196.23,105,1021,2376,7442,194.25,2219.76,4064.87,13717.35,No,10,123,Sales,United-States,Private
2923413232,Wholesaler,HS-grad,Married-civ-spouse,White,Husband,21363,33961.98,6398,6794,3842,4329,9074.84,10485.41,6590.37,7811.36,No,11,2206,Sales,United-States,Private
2923633664,NULL,Some-college,Divorced,White,Unmarried,441,649.39,0,387,0,54,0.00,450.85,0.00,198.54,No,6,43,Exec-managerial,Germany,Private
2926771741,NULL,HS-grad,Married-civ-spouse,White,Wife,22,70.22,0,0,22,0,0.00,0.00,70.22,0.00,No,0,6,Adm-clerical,United-States,Private
2927656823,Wholesaler,5th-6th,Separated,Black,Unmarried,80,152.76,0,0,0,80,0.00,0.00,0.00,152.76,No,0,29,Sales,Puerto-Rico,Private
2928308977,Wholesaler,Some-college,Married-civ-spouse,White,Husband,420,319.52,94,0,54,272,139.86,0.00,77.99,101.67,No,9,71,Exec-managerial,United-States,Private
2928892267,NULL,HS-grad,Married-civ-spouse,White,Husband,133,283.77,0,36,0,97,0.00,89.70,0.00,194.07,No,7,43,Sales,United-States,Private
2931403909,Wholesaler,Bachelors,Never-married,White,Not-in-family,226,392.53,0,0,0,226,0.00,0.00,0.00,392.53,No,0,111,Exec-managerial,United-States,Private
2932184677,NULL,HS-grad,Married-civ-spouse,White,Husband,27,221.06,27,0,0,0,221.06,0.00,0.00,0.00,No,0,12,Transport-moving,United-States,Private
2933433096,NULL,Some-college,Never-married,White,Own-child,97,326.50,60,0,0,37,199.55,0.00,0.00,126.95,No,11,32,Protective-serv,Germany,Private
2934950600,NULL,HS-grad,Married-civ-spouse,White,Husband,1178,3381.60,419,88,398,273,1160.68,309.93,796.00,1114.99,No,11,196,Adm-clerical,Mexico,Private
2934964936,NULL,HS-grad,Widowed,White,Unmarried,1073,2350.09,0,0,1073,0,0.00,0.00,2350.09,0.00,No,0,219,Other-service,United-States,Private
2938480612,NULL,Some-college,Divorced,White,Not-in-family,80,163.02,0,0,0,80,0.00,0.00,0.00,163.02,No,0,40,Exec-managerial,United-States,Private
2939895584,NULL,Preschool,Married-civ-spouse,Asian-Pac-Islander,Wife,167,487.14,0,0,0,167,0.00,0.00,0.00,487.14,No,0,45,Machine-op-inspct,Cambodia,Private
2940249888,NULL,Some-college,Divorced,White,Unmarried,78,287.96,0,78,0,0,0.00,287.96,0.00,0.00,No,0,21,Adm-clerical,United-States,Private
2940605977,NULL,HS-grad,Never-married,Black,Not-in-family,817,1875.56,0,0,0,817,0.00,0.00,0.00,1875.56,No,2,317,Adm-clerical,United-States,Private
2942924256,NULL,Some-college,Never-married,White,Other-relative,276,886.88,102,87,0,87,283.25,299.18,0.00,304.45,No,11,86,Craft-repair,Ecuador,Private
2945243866,NULL,HS-grad,Never-married,White,Own-child,26,46.14,0,0,0,26,0.00,0.00,0.00,46.14,No,0,7,Craft-repair,United-States,Private
2947567117,NULL,Masters,Married-civ-spouse,White,Wife,167,641.10,0,24,85,58,0.00,121.82,269.88,249.40,No,7,75,Exec-managerial,United-States,Self-emp-not-inc
2949761766,NULL,Some-college,Married-civ-spouse,White,Husband,348,1064.30,139,0,209,0,446.61,0.00,617.69,0.00,No,6,87,Machine-op-inspct,United-States,Private
2949920110,NULL,Bachelors,Never-married,White,Not-in-family,84,251.51,84,0,0,0,251.51,0.00,0.00,0.00,No,0,25,Farming-fishing,United-States,Private
2950657943,NULL,HS-grad,Married-civ-spouse,White,Husband,43,85.27,0,0,0,43,0.00,0.00,0.00,85.27,No,0,17,Sales,United-States,Self-emp-not-inc
2952688033,NULL,Some-college,Divorced,White,Unmarried,89,173.99,46,0,0,43,88.04,0.00,0.00,85.95,No,8,34,Transport-moving,United-States,Local-gov
2952752379,Wholesaler,Some-college,Married-civ-spouse,White,Husband,558,1032.83,258,0,62,238,524.77,0.00,187.75,320.31,No,9,238,Sales,United-States,Self-emp-inc
2953684003,NULL,Some-college,Married-civ-spouse,Black,Husband,46,146.70,0,15,7,24,0.00,56.75,19.15,70.80,No,8,10,Exec-managerial,United-States,Private
2953760886,NULL,Prof-school,Married-civ-spouse,White,Husband,593,323.20,104,0,0,489,41.79,0.00,0.00,281.41,No,11,110,Prof-specialty,United-States,Self-emp-not-inc
2954694441,NULL,HS-grad,Never-married,White,Unmarried,114,330.59,7,0,38,69,14.95,0.00,123.36,192.28,No,10,34,Adm-clerical,Puerto-Rico,Private
2956895755,NULL,HS-grad,Married-civ-spouse,White,Husband,438,1585.25,0,317,13,108,0.00,1126.74,42.25,416.26,No,7,160,Sales,Mexico,Private
2957083748,NULL,9th,Married-civ-spouse,White,Husband,127,382.41,55,72,0,0,217.00,165.41,0.00,0.00,No,1,41,Handlers-cleaners,United-States,Private
2957623198,NULL,HS-grad,Never-married,White,Own-child,37,115.53,0,0,0,37,0.00,0.00,0.00,115.53,No,0,11,Craft-repair,United-States,Private
2959381724,NULL,Assoc-voc,Never-married,White,Own-child,46,193.66,0,0,46,0,0.00,0.00,193.66,0.00,No,0,15,Adm-clerical,United-States,Private
2963190743,NULL,Assoc-voc,Never-married,White,Not-in-family,37,142.40,37,0,0,0,142.40,0.00,0.00,0.00,No,0,24,Adm-clerical,United-States,Local-gov
2966873875,Wholesaler,HS-grad,Married-civ-spouse,White,Husband,59,153.05,0,0,0,59,0.00,0.00,0.00,153.05,No,0,21,Machine-op-inspct,United-States,Private
2968173608,Wholesaler,Assoc-acdm,Married-civ-spouse,White,Husband,1098,2032.78,275,101,24,698,310.08,371.92,147.80,1202.98,No,11,159,Transport-moving,United-States,Private
2969115427,NULL,HS-grad,Married-civ-spouse,White,Husband,38,64.23,38,0,0,0,64.23,0.00,0.00,0.00,No,0,31,Transport-moving,United-States,Private
2970193330,NULL,HS-grad,Widowed,White,Not-in-family,117,344.51,84,0,33,0,275.67,0.00,68.84,0.00,No,7,48,Adm-clerical,United-States,Private
2970236810,NULL,10th,Married-civ-spouse,White,Husband,73,453.55,10,42,0,21,77.10,216.60,0.00,159.85,No,8,27,Exec-managerial,United-States,Private
2970453447,Wholesaler,Some-college,Never-married,White,Not-in-family,439,701.05,0,0,0,439,0.00,0.00,0.00,701.05,No,1,21,Sales,United-States,Private
2970961582,NULL,HS-grad,Married-civ-spouse,White,Husband,12,39.90,0,0,0,12,0.00,0.00,0.00,39.90,No,0,6,Other-service,United-States,Private
2974284900,NULL,Some-college,Married-civ-spouse,White,Husband,31,138.32,0,0,49,-18,0.00,0.00,235.90,-97.58,No,1,20,Craft-repair,United-States,Private
2975964940,NULL,HS-grad,Widowed,White,Not-in-family,102,450.72,0,0,102,0,0.00,0.00,450.72,0.00,No,0,34,Sales,United-States,Private
2976087806,Wholesaler,HS-grad,Married-civ-spouse,White,Husband,2944,4511.26,810,435,955,744,1355.49,705.15,1352.74,1097.88,No,11,1005,Handlers-cleaners,United-States,Private
2976426766,NULL,HS-grad,Married-civ-spouse,White,Husband,167,548.23,76,0,91,0,315.94,0.00,232.29,0.00,No,6,44,Craft-repair,United-States,Private
2979380268,NULL,Some-college,Never-married,White,Other-relative,252,925.35,0,127,84,41,0.00,419.03,285.59,220.73,No,7,80,Sales,United-States,Private
2979456956,Personal,Bachelors,Never-married,Black,Not-in-family,183,201.18,148,0,11,24,152.56,0.00,27.50,21.12,No,10,29,Adm-clerical,United-States,State-gov
2980900292,NULL,Doctorate,Married-civ-spouse,White,Husband,45,112.69,0,0,45,0,0.00,0.00,112.69,0.00,No,0,26,Prof-specialty,United-States,Federal-gov
2981204339,NULL,HS-grad,Married-civ-spouse,White,Husband,41,123.87,0,12,29,0,0.00,41.90,81.97,0.00,No,5,17,Transport-moving,United-States,Private
2982166450,NULL,Some-college,Never-married,White,Own-child,55,178.45,0,55,0,0,0.00,178.45,0.00,0.00,No,0,17,Adm-clerical,United-States,Self-emp-not-inc
2982768253,NULL,HS-grad,Never-married,Black,Unmarried,244,409.13,0,244,0,0,0.00,409.13,0.00,0.00,No,0,31,Machine-op-inspct,United-States,Private
2983561446,NULL,Bachelors,Married-civ-spouse,White,Husband,50,213.96,0,59,0,-9,0.00,133.50,0.00,80.46,No,6,34,Farming-fishing,United-States,Self-emp-inc
2986466550,NULL,10th,Married-civ-spouse,White,Wife,1018,1936.63,71,121,366,460,160.38,173.82,732.05,870.38,No,11,544,Farming-fishing,United-States,Private
2987056513,NULL,Some-college,Never-married,White,Own-child,90,253.63,0,36,0,54,0.00,125.60,0.00,128.03,No,6,38,Prof-specialty,United-States,Private
2987726832,NULL,Some-college,Divorced,White,Unmarried,55,176.50,55,0,0,0,176.50,0.00,0.00,0.00,No,0,7,Sales,United-States,Private
2988697830,NULL,Assoc-voc,Married-civ-spouse,Black,Husband,164,549.44,73,55,0,36,245.25,294.57,0.00,9.62,No,9,84,Handlers-cleaners,United-States,Private
2990983496,NULL,HS-grad,Divorced,White,Unmarried,31,89.03,0,0,15,16,0.00,0.00,29.03,60.00,No,3,9,Adm-clerical,United-States,Private
2991534444,NULL,Some-college,Never-married,White,Own-child,166,238.20,0,0,166,0,0.00,0.00,238.20,0.00,No,0,24,Sales,United-States,Private
2994933905,NULL,Bachelors,Married-civ-spouse,White,Husband,178,269.89,0,0,0,178,0.00,0.00,0.00,269.89,No,0,76,Sales,United-States,Private
2995792858,NULL,Some-college,Married-civ-spouse,White,Husband,-1,-4287.63,0,0,-1,0,0.00,0.00,-4287.63,0.00,return,0,1,Craft-repair,Columbia,Private
