customer_id,type_of_client,education,marital_status,Revenue,type_of_sale,occupation_type,Country,employment_type
2380691714,NULL,Some-college,Never-married,175.49,No,Craft-repair,United-States,Private
2381096850,NULL,5th-6th,Married-civ-spouse,119.30,No,Transport-moving,United-States,Private
2383654012,NULL,Masters,Married-civ-spouse,919.44,No,Prof-specialty,United-States,State-gov
2384907394,NULL,HS-grad,Never-married,1790.09,No,Farming-fishing,United-States,Private
2385897801,NULL,Some-college,Divorced,47.49,No,Tech-support,United-States,State-gov
2387181539,NULL,1st-4th,Married-civ-spouse,1976.56,No,Transport-moving,United-States,Self-emp-not-inc
2389400613,NULL,HS-grad,Never-married,70.80,No,Prof-specialty,United-States,Local-gov
2389513166,Wholesaler,Some-college,Separated,122.13,No,Adm-clerical,United-States,Private
2389889076,NULL,HS-grad,Divorced,-32.57,return,Adm-clerical,United-States,Private
2390290377,NULL,Bachelors,Married-civ-spouse,298.63,No,Exec-managerial,United-States,Private
2390777852,Wholesaler,Masters,Never-married,1566.31,No,Prof-specialty,United-States,Local-gov
2391748952,NULL,HS-grad,Married-spouse-absent,1846.14,No,Machine-op-inspct,El-Salvador,Private
2392655433,NULL,HS-grad,Divorced,116.84,No,Craft-repair,United-States,Private
2393631201,NULL,Assoc-voc,Never-married,738.56,No,Protective-serv,United-States,Private
2393755642,Wholesaler,Bachelors,Married-civ-spouse,214.64,No,Sales,United-States,Private
2394348577,NULL,HS-grad,Married-civ-spouse,182.27,No,Handlers-cleaners,United-States,Private
2395386225,NULL,HS-grad,Married-civ-spouse,1814.40,No,Transport-moving,United-States,Self-emp-not-inc
2396192313,NULL,HS-grad,Married-civ-spouse,128.42,No,Protective-serv,United-States,Local-gov
2396236465,NULL,11th,Never-married,23.05,No,Craft-repair,United-States,Private
2396315427,Wholesaler,HS-grad,Never-married,1215.03,No,Adm-clerical,United-States,Private
2396515064,Wholesaler,Bachelors,Married-civ-spouse,445.61,No,Sales,United-States,Private
2396637206,NULL,HS-grad,Married-civ-spouse,86.13,No,Craft-repair,United-States,Self-emp-not-inc
2397494434,NULL,HS-grad,Married-civ-spouse,928.50,No,Exec-managerial,United-States,Self-emp-not-inc
2399330852,Wholesaler,HS-grad,Married-civ-spouse,1900.72,No,Exec-managerial,United-States,Self-emp-not-inc
2399977119,NULL,Masters,Married-civ-spouse,313.50,No,Sales,United-States,Private
2404091250,Personal,HS-grad,Married-civ-spouse,4.35,No,Craft-repair,United-States,Private
2404618553,Wholesaler,Bachelors,Married-civ-spouse,1258.93,No,Prof-specialty,United-States,Private
2406448355,NULL,Some-college,Never-married,44.56,No,Sales,Taiwan,Private
2406569619,NULL,Masters,Widowed,655.75,No,Prof-specialty,United-States,Local-gov
2406982269,Wholesaler,9th,Never-married,248.03,No,Machine-op-inspct,United-States,Private
2408136757,NULL,Bachelors,Never-married,5275.46,No,Other-service,Philippines,Private
2409312110,Wholesaler,Bachelors,Never-married,727.89,No,Exec-managerial,United-States,State-gov
2411277258,NULL,Assoc-voc,Never-married,346.06,No,Prof-specialty,United-States,Private
2412972646,NULL,Bachelors,Never-married,469.62,No,Adm-clerical,United-States,Local-gov
2413383273,NULL,Some-college,Never-married,686.90,No,Adm-clerical,United-States,Private
2415626775,NULL,Bachelors,Never-married,144.35,No,Sales,United-States,Private
2415692169,NULL,Assoc-acdm,Married-civ-spouse,1644.76,No,Sales,United-States,Private
2416691598,NULL,9th,Divorced,1663.99,No,Sales,United-States,Private
2418126992,Personal,HS-grad,Married-civ-spouse,19.20,No,Craft-repair,United-States,Private
2420965699,Wholesaler,Some-college,Married-civ-spouse,591.19,No,Prof-specialty,United-States,Self-emp-inc
2423290352,NULL,1st-4th,Widowed,130.23,No,Other-service,United-States,Self-emp-not-inc
2425684069,NULL,HS-grad,Never-married,90.64,No,Craft-repair,United-States,Private
2427259527,Personal,Masters,Married-civ-spouse,53.96,No,Prof-specialty,United-States,State-gov
2427838354,NULL,HS-grad,Never-married,342.62,No,Exec-managerial,United-States,Private
2430707167,NULL,HS-grad,Divorced,353.09,No,Other-service,United-States,Private
2435042839,NULL,HS-grad,Married-civ-spouse,132.21,No,Transport-moving,United-States,Private
2435889373,NULL,7th-8th,Married-spouse-absent,2988.00,No,Handlers-cleaners,United-States,Federal-gov
2436080080,Wholesaler,9th,Divorced,3489.81,No,Adm-clerical,United-States,Private
2436411166,NULL,Bachelors,Married-civ-spouse,155.13,No,Sales,United-States,Private
2436973907,NULL,HS-grad,Divorced,74.92,No,Adm-clerical,United-States,State-gov
2441839477,NULL,Prof-school,Married-civ-spouse,85.00,No,Prof-specialty,England,Self-emp-not-inc
2444439589,NULL,1st-4th,Married-civ-spouse,549.10,No,Other-service,Mexico,Private
2446604509,NULL,Some-college,Married-civ-spouse,297.63,No,Sales,United-States,Private
2447140586,NULL,HS-grad,Never-married,121.09,No,Other-service,United-States,Private
2447725324,NULL,Some-college,Married-civ-spouse,155.65,No,Sales,United-States,Private
2449079880,NULL,HS-grad,Divorced,-162.72,return,Sales,United-States,Private
2449213775,NULL,11th,Married-civ-spouse,186.49,No,Transport-moving,United-States,Private
2451373966,Wholesaler,Some-college,Married-civ-spouse,199.04,No,Sales,United-States,Private
2451473468,NULL,HS-grad,Married-civ-spouse,1050.93,No,Other-service,United-States,Local-gov
2453537145,NULL,11th,Never-married,178.26,No,Farming-fishing,United-States,Self-emp-not-inc
2454143993,NULL,Assoc-voc,Married-civ-spouse,243.24,No,Craft-repair,United-States,Private
2456327623,Wholesaler,Assoc-acdm,Never-married,981.20,No,Other-service,United-States,Private
2457160959,NULL,HS-grad,Married-civ-spouse,188.30,No,Craft-repair,United-States,Private
2460488237,Personal,Bachelors,Never-married,419.66,No,Sales,United-States,Private
2461099726,Wholesaler,HS-grad,Married-civ-spouse,226.68,No,Transport-moving,United-States,Private
2463074969,NULL,HS-grad,Never-married,530.75,No,Craft-repair,United-States,Private
2463997596,NULL,Bachelors,Never-married,218.66,No,Sales,United-States,Private
2464274563,Wholesaler,Some-college,Never-married,2822.95,No,Adm-clerical,United-States,State-gov
2464680923,NULL,Some-college,Married-civ-spouse,199.26,No,Exec-managerial,United-States,Private
2465663436,NULL,Assoc-voc,Married-civ-spouse,799.95,No,Craft-repair,United-States,Private
2466447097,NULL,Some-college,Married-civ-spouse,399.22,No,Craft-repair,United-States,Local-gov
2466709061,Wholesaler,Some-college,Married-civ-spouse,868.79,No,Prof-specialty,United-States,Private
2468264382,NULL,Prof-school,Married-civ-spouse,152.90,No,Prof-specialty,United-States,Self-emp-not-inc
2468748336,NULL,HS-grad,Married-civ-spouse,11.40,No,Craft-repair,United-States,Self-emp-not-inc
2470861375,Wholesaler,HS-grad,Married-civ-spouse,1245.97,No,Exec-managerial,United-States,Private
2471001162,NULL,Bachelors,Never-married,1156.66,No,Other-service,United-States,Private
2472160309,NULL,Some-college,Married-civ-spouse,306.21,No,Adm-clerical,United-States,State-gov
2473517295,NULL,HS-grad,Married-civ-spouse,648.22,No,Transport-moving,United-States,Private
2475170697,Wholesaler,Some-college,Married-civ-spouse,102.65,No,Exec-managerial,United-States,Private
2477070510,Wholesaler,Some-college,Married-civ-spouse,304.52,No,Exec-managerial,United-States,Local-gov
2477398154,Personal,Some-college,Married-spouse-absent,125.10,No,Prof-specialty,United-States,Private
2479399531,NULL,Assoc-acdm,Never-married,120.15,No,Other-service,United-States,Self-emp-not-inc
2479490277,NULL,9th,Married-civ-spouse,226.79,No,Machine-op-inspct,United-States,Private
2480476465,Wholesaler,HS-grad,Married-civ-spouse,251.08,No,Craft-repair,United-States,Local-gov
2480994628,Wholesaler,HS-grad,Never-married,638.42,No,Handlers-cleaners,United-States,Private
2481569822,NULL,HS-grad,Never-married,122.73,No,Adm-clerical,United-States,Local-gov
2481589917,NULL,Bachelors,Married-civ-spouse,309.24,No,Exec-managerial,United-States,Private
2482559378,NULL,Some-college,Married-civ-spouse,88.55,No,Machine-op-inspct,United-States,Private
2483172787,NULL,Some-college,Divorced,349.60,No,Exec-managerial,United-States,Self-emp-inc
2483324861,NULL,Some-college,Married-civ-spouse,50.80,No,Craft-repair,United-States,Private
2483970814,Wholesaler,Assoc-acdm,Divorced,2370.06,No,Adm-clerical,Germany,Private
2484337453,Wholesaler,HS-grad,Married-civ-spouse,728.54,No,Craft-repair,United-States,Private
2484936956,NULL,11th,Never-married,892.32,No,Other-service,United-States,Private
2485782791,Wholesaler,Assoc-voc,Married-spouse-absent,709.83,No,Adm-clerical,United-States,Private
2488403563,NULL,Bachelors,Married-civ-spouse,2101.00,No,Adm-clerical,Iran,Private
2489556018,NULL,11th,Never-married,2347.70,No,Sales,United-States,Private
2489588981,NULL,Some-college,Divorced,893.88,No,Machine-op-inspct,United-States,Private
2490105362,NULL,Bachelors,Never-married,368.57,No,Exec-managerial,United-States,Private
2490472254,Personal,Some-college,Married-civ-spouse,1535.96,No,Craft-repair,United-States,Private
2490736566,Wholesaler,Bachelors,Married-civ-spouse,-118.97,return,Other-service,United-States,Private
2490740914,NULL,Some-college,Never-married,271.44,No,Sales,United-States,Private
2490864554,Personal,HS-grad,Divorced,59.64,No,Machine-op-inspct,United-States,Private
2494290107,Wholesaler,Bachelors,Never-married,2813.32,No,Prof-specialty,United-States,State-gov
2497570251,NULL,HS-grad,Never-married,1173.89,No,Sales,United-States,Private
2497741145,NULL,HS-grad,Married-civ-spouse,1240.53,No,Craft-repair,United-States,Private
2497824014,NULL,12th,Never-married,17.60,No,Prof-specialty,Italy,Private
2497994391,NULL,Bachelors,Married-civ-spouse,151.62,No,Other-service,Philippines,Private
2502304342,NULL,Masters,Married-civ-spouse,876.50,No,Protective-serv,United-States,Local-gov
2503136429,NULL,Some-college,Never-married,472.74,No,Adm-clerical,India,Private
2505975592,Wholesaler,HS-grad,Never-married,297.90,No,Other-service,United-States,Private
2506277322,Personal,Masters,Married-civ-spouse,161.92,No,Prof-specialty,United-States,Local-gov
2508087097,NULL,HS-grad,Never-married,52.22,No,Adm-clerical,United-States,Private
2509985900,NULL,HS-grad,Separated,292.24,No,Craft-repair,United-States,State-gov
2509987638,NULL,Some-college,Never-married,392.90,No,Machine-op-inspct,Vietnam,Private
2511241216,NULL,HS-grad,Married-civ-spouse,711.95,No,Other-service,United-States,Private
2511884977,NULL,Bachelors,Married-civ-spouse,76.04,No,Exec-managerial,United-States,Private
2513066893,Wholesaler,Some-college,Never-married,1086.02,No,Adm-clerical,United-States,Private
2513199307,NULL,Masters,Widowed,-65.10,return,Craft-repair,South,Private
2514203530,Wholesaler,11th,Divorced,584.40,No,Handlers-cleaners,United-States,Private
2514412055,NULL,HS-grad,Never-married,331.02,No,Craft-repair,United-States,Private
2515249110,NULL,12th,Never-married,2060.51,No,Transport-moving,United-States,Private
2518919387,Wholesaler,HS-grad,Married-civ-spouse,676.84,No,Exec-managerial,United-States,Self-emp-inc
2524250421,NULL,Bachelors,Married-civ-spouse,1028.22,No,Exec-managerial,United-States,Private
2526458218,NULL,HS-grad,Married-civ-spouse,290.07,No,Transport-moving,United-States,Private
2527721105,NULL,Bachelors,Married-civ-spouse,735.39,No,Exec-managerial,United-States,Private
2528075810,NULL,Assoc-acdm,Never-married,920.27,No,Craft-repair,United-States,Self-emp-not-inc
2528920602,NULL,HS-grad,Married-civ-spouse,535.32,No,Sales,United-States,Private
2530057306,NULL,10th,Never-married,86.02,No,Craft-repair,United-States,Private
2531504065,NULL,Some-college,Divorced,557.17,No,Adm-clerical,United-States,State-gov
2532202255,NULL,HS-grad,Married-civ-spouse,-1592.49,return,Tech-support,United-States,Private
2532840020,Wholesaler,Some-college,Divorced,432.78,No,Adm-clerical,United-States,Federal-gov
2534044747,NULL,10th,Never-married,90.53,No,Sales,United-States,Private
2534394104,NULL,HS-grad,Married-civ-spouse,165.56,No,Craft-repair,United-States,State-gov
2535199711,NULL,HS-grad,Married-civ-spouse,2436.72,No,Craft-repair,United-States,Private
2537472953,Wholesaler,HS-grad,Separated,143.59,No,Sales,Columbia,Private
2538995511,NULL,Assoc-voc,Married-civ-spouse,205.30,No,Transport-moving,United-States,Private
2539726202,Wholesaler,Some-college,Never-married,278.73,No,Adm-clerical,United-States,Private
2542506731,Wholesaler,10th,Married-civ-spouse,1663.08,No,Transport-moving,United-States,Private
2542893569,Wholesaler,Bachelors,Never-married,436.99,No,Exec-managerial,United-States,Private
2543966683,NULL,Bachelors,Never-married,375.45,No,Sales,United-States,Private
2544293075,Personal,HS-grad,Never-married,30.97,No,Handlers-cleaners,United-States,Private
2544338464,NULL,HS-grad,Never-married,326.10,No,Other-service,United-States,Private
2544682139,Wholesaler,11th,Never-married,421.47,No,Craft-repair,United-States,Private
2544827836,NULL,Some-college,Never-married,334.78,No,Craft-repair,United-States,Private
2546513453,NULL,7th-8th,Married-civ-spouse,315.12,No,Sales,United-States,Private
2546731895,NULL,HS-grad,Divorced,119.40,No,Machine-op-inspct,United-States,Private
2546815993,NULL,Some-college,Married-civ-spouse,141.02,No,Transport-moving,United-States,Private
2548777647,NULL,Some-college,Widowed,131.45,No,Priv-house-serv,United-States,Private
2550259321,NULL,11th,Married-civ-spouse,89.27,No,Other-service,United-States,Private
2551139595,NULL,10th,Married-civ-spouse,1206.54,No,Protective-serv,United-States,Private
2551435798,Personal,Bachelors,Never-married,1327.34,No,Prof-specialty,United-States,Private
2553207251,Wholesaler,10th,Divorced,2588.94,No,Craft-repair,United-States,Private
2554743603,NULL,Assoc-voc,Divorced,283.05,No,Exec-managerial,United-States,Private
2555714891,NULL,Some-college,Never-married,143.12,No,Tech-support,United-States,Private
2556297448,NULL,Some-college,Married-civ-spouse,216.30,No,Protective-serv,United-States,Local-gov
2557145203,Wholesaler,HS-grad,Married-civ-spouse,1068.00,No,Sales,United-States,Private
2557796216,NULL,11th,Never-married,106.85,No,Other-service,United-States,Private
2559306988,NULL,Prof-school,Married-civ-spouse,459.94,No,Prof-specialty,United-States,Private
2566511964,NULL,Bachelors,Married-civ-spouse,190.06,No,Sales,United-States,Private
2568861713,NULL,Some-college,Widowed,1159.29,No,Exec-managerial,United-States,Private
2569094288,NULL,Some-college,Married-civ-spouse,425.10,No,Adm-clerical,United-States,Federal-gov
2569303908,NULL,Bachelors,Never-married,322.20,No,Exec-managerial,United-States,Private
2569706471,NULL,HS-grad,Divorced,349.63,No,Sales,United-States,Private
2569941894,NULL,Some-college,Never-married,140.53,No,Adm-clerical,Thailand,Private
2571859809,NULL,HS-grad,Married-civ-spouse,1331.36,No,Machine-op-inspct,United-States,Private
2572188889,NULL,HS-grad,Divorced,365.90,No,Exec-managerial,United-States,State-gov
2572641175,NULL,Bachelors,Married-civ-spouse,971.87,No,Exec-managerial,United-States,Private
2573414477,NULL,Assoc-voc,Divorced,443.58,No,Sales,United-States,Private
2574278498,Personal,Bachelors,Married-civ-spouse,385.52,No,Sales,United-States,Self-emp-not-inc
2576749867,Wholesaler,HS-grad,Never-married,1075.57,No,Other-service,United-States,State-gov
2577017936,Wholesaler,Assoc-voc,Married-civ-spouse,315.27,No,Farming-fishing,United-States,Self-emp-not-inc
2577140857,NULL,HS-grad,Never-married,1171.29,No,Sales,United-States,Private
2580028631,NULL,HS-grad,Married-civ-spouse,196.17,No,Protective-serv,United-States,State-gov
2581002372,NULL,Some-college,Never-married,154.24,No,Exec-managerial,United-States,Self-emp-inc
2582233820,NULL,Some-college,Never-married,209.67,No,Exec-managerial,United-States,Private
2582393422,NULL,HS-grad,Never-married,228.98,No,Transport-moving,United-States,Private
2582683822,Wholesaler,HS-grad,Widowed,947.95,No,Sales,United-States,Private
2584520360,NULL,Some-college,Widowed,363.81,No,Farming-fishing,United-States,Self-emp-not-inc
2586291119,NULL,9th,Divorced,500.52,No,Machine-op-inspct,United-States,Private
2586727496,Personal,HS-grad,Never-married,174.04,No,Adm-clerical,United-States,Private
2587007737,NULL,Masters,Married-civ-spouse,537.00,No,Tech-support,United-States,Private
2588682778,Personal,Bachelors,Never-married,500.18,No,Adm-clerical,United-States,Private
2589002749,Personal,Bachelors,Married-civ-spouse,290.25,No,Protective-serv,United-States,Federal-gov
2589441622,NULL,10th,Never-married,41.60,No,Priv-house-serv,United-States,Private
2590808881,NULL,Some-college,Married-civ-spouse,3096.00,No,Adm-clerical,Cuba,Private
2594470270,NULL,9th,Married-civ-spouse,116.45,No,Machine-op-inspct,United-States,Private
2595527122,NULL,Some-college,Never-married,76.49,No,Sales,United-States,Private
2596325302,NULL,Bachelors,Never-married,213.85,No,Exec-managerial,United-States,Private
2603500251,NULL,HS-grad,Married-civ-spouse,299.56,No,Handlers-cleaners,United-States,Private
2603924507,NULL,Bachelors,Divorced,-295.09,return,Prof-specialty,United-States,Private
2607632024,NULL,HS-grad,Married-civ-spouse,52.57,No,Exec-managerial,United-States,Private
